basename	pdb_path	dG_separated	sc_value	Holes	pack_stat	dSASA_int	delta_unsatHbonds	packing_finalscore	packing_n_events	packing_status	packing_error	rosetta_parse_note
non_preferred_rotamer_muOR_6QZH_binder_renum_0552.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0552.pdb	-57.9216	0.609016	1.32056	0.468193	2245.31	1	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0568.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0568.pdb	-64.0783	0.691037	0.980663	0.572448	2396.73	7	6.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0587.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0587.pdb	-58.329	0.549603	1.07455	0.522114	2396.15	2	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0599.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0599.pdb	-50.8582	0.558281	1.26232	0.466011	2142.36	4	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0604.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0604.pdb	-54.9449	0.547456	1.07248	0.403881	2380.85	5	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0610.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0610.pdb	-57.2083	0.572697	1.16535	0.414174	2278.88	2	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0618.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0618.pdb	-58.6509	0.574144	1.01963	0.466586	2293.41	3	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0622.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0622.pdb	-47.2904	0.581549	1.22607	0.464481	2161.42	3	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0628.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0628.pdb	-60.5975	0.614576	1.08628	0.465906	2247.23	2	6.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0629.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0629.pdb	-56.4576	0.591908	1.11081	0.481146	2314.56	0	6.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0643.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0643.pdb	-55.591	0.577691	1.11763	0.446211	2327.94	4	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0645.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0645.pdb	-56.1955	0.593853	1.09907	0.497814	2329.59	5	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0652.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0652.pdb	-58.8387	0.565156	0.915971	0.473222	2373	2	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0653.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0653.pdb	-53.6708	0.536906	1.42106	0.492733	2248.17	2	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0707.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0707.pdb	-61.554	0.64383	1.13647	0.515173	2275.63	1	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0716.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0716.pdb	-57.2766	0.569659	1.20452	0.454465	2287.84	0	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0735.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0735.pdb	-58.4305	0.56724	1.03384	0.470043	2304.86	4	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0752.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0752.pdb	-58.0154	0.611592	0.949919	0.483628	2317.31	0	6.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0753.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0753.pdb	-55.4941	0.605888	1.14137	0.489484	2308.24	2	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0775.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0775.pdb	-64.3296	0.586722	1.05084	0.472017	2346.4	3	6.5	11	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0802.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0802.pdb	-62.2507	0.61524	0.863083	0.456425	2419.41	6	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0803.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0803.pdb	-56.3403	0.541801	1.03432	0.472615	2393.85	2	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0806.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0806.pdb	-57.3226	0.573753	1.21114	0.468333	2290.52	0	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0823.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0823.pdb	-57.1621	0.619142	0.857359	0.437206	2362.37	2	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0834.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0834.pdb	-61.8171	0.578224	1.06212	0.545477	2266.95	1	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0846.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0846.pdb	-61.0966	0.600987	1.0878	0.502429	2353.84	4	6.5	10	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0854.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0854.pdb	-53.9926	0.482939	1.1456	0.455658	2424.12	3	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0884.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0884.pdb	-57.7824	0.587361	1.02484	0.511648	2332.12	0	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0886.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0886.pdb	-51.1722	0.535324	1.33719	0.363237	2174.3	1	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0889.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0889.pdb	-61.3592	0.551967	1.09471	0.481865	2452.45	3	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0894.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0894.pdb	-57.6026	0.592032	1.23033	0.398594	2254	2	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0899.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0899.pdb	-55.4718	0.516209	1.26636	0.514203	2150.07	1	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0904.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0904.pdb	-63.4762	0.610409	1.17089	0.515744	2271.26	0	6.5	8	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0912.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0912.pdb	-60.8562	0.585167	1.01203	0.494842	2337.64	2	6.5	9	ok		
non_preferred_rotamer_muOR_6QZH_binder_renum_0953.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0953.pdb	-55.7797	0.569699	1.11498	0.507451	2267.15	2	6.5	8	ok		
res2_2_muOR_6QZH_0086.pdb	res2_2_muOR_6QZH_0086.pdb	-60.096	0.613998	0.993485	0.419314	2320.71	3	6.5	8	ok		
res2_2_muOR_6QZH_0096.pdb	res2_2_muOR_6QZH_0096.pdb	-56.9728	0.578119	1.19852	0.475099	2266.02	2	6.5	9	ok		
res2_2_muOR_6QZH_0170.pdb	res2_2_muOR_6QZH_0170.pdb	-62.6022	0.662905	0.941146	0.424183	2395.74	3	6.5	10	ok		
res2_2_muOR_6QZH_0177.pdb	res2_2_muOR_6QZH_0177.pdb	-58.9431	0.529343	1.2537	0.470442	2277.56	0	6.5	7	ok		
res2_2_muOR_6QZH_0185.pdb	res2_2_muOR_6QZH_0185.pdb	-53.9972	0.600117	1.01411	0.483751	2303.05	3	6.5	8	ok		
res2_2_muOR_6QZH_0186.pdb	res2_2_muOR_6QZH_0186.pdb	-61.1811	0.613998	0.993485	0.395698	2320.71	3	6.5	8	ok		
res2_2_muOR_6QZH_0241.pdb	res2_2_muOR_6QZH_0241.pdb	-57.4389	0.573513	1.20038	0.499425	2301.64	0	6.5	9	ok		
res2_2_muOR_6QZH_0261.pdb	res2_2_muOR_6QZH_0261.pdb	-56.5565	0.633637	1.16225	0.509292	2209.86	3	6.5	9	ok		
res2_2_muOR_6QZH_0279.pdb	res2_2_muOR_6QZH_0279.pdb	-60.9682	0.59825	0.952058	0.486704	2434.24	6	6.5	7	ok		
res2_2_muOR_6QZH_0300.pdb	res2_2_muOR_6QZH_0300.pdb	-57.29	0.571112	1.20618	0.40558	2300.58	0	6.5	9	ok		
res2_2_muOR_6QZH_0305.pdb	res2_2_muOR_6QZH_0305.pdb	-61.6786	0.579142	0.964143	0.47224	2371.03	3	6.5	9	ok		
res2_2_muOR_6QZH_0350.pdb	res2_2_muOR_6QZH_0350.pdb	-57.199	0.541019	1.03968	0.489392	2357.87	1	6.5	8	ok		
res2_2_muOR_6QZH_0393.pdb	res2_2_muOR_6QZH_0393.pdb	-58.6278	0.569201	1.13957	0.427151	2302.42	1	6.5	9	ok		
res2_2_muOR_6QZH_0416.pdb	res2_2_muOR_6QZH_0416.pdb	-62.7855	0.570413	1.03235	0.433229	2328.1	2	6.5	9	ok		
res2_2_muOR_6QZH_0447.pdb	res2_2_muOR_6QZH_0447.pdb	-59.3717	0.545087	1.05992	0.39191	2400.26	1	6.5	8	ok		
res2_2_muOR_6QZH_0464.pdb	res2_2_muOR_6QZH_0464.pdb	-57.4452	0.596114	1.07685	0.576652	2333.81	3	6.5	9	ok		
res2_2_muOR_6QZH_0587.pdb	res2_2_muOR_6QZH_0587.pdb	-58.329	0.549603	1.07455	0.522114	2396.15	2	6.5	8	ok		
res2_2_muOR_6QZH_0610.pdb	res2_2_muOR_6QZH_0610.pdb	-57.2083	0.572697	1.16535	0.414174	2278.88	2	6.5	9	ok		
res2_2_muOR_6QZH_0619.pdb	res2_2_muOR_6QZH_0619.pdb	-66.6298	0.679575	0.943849	0.428946	2350.28	3	6.5	9	ok		
res2_2_muOR_6QZH_0645.pdb	res2_2_muOR_6QZH_0645.pdb	-56.1955	0.593853	1.09907	0.497814	2329.59	5	6.5	9	ok		
res2_2_muOR_6QZH_0716.pdb	res2_2_muOR_6QZH_0716.pdb	-57.2766	0.569659	1.20452	0.454465	2287.84	0	6.5	9	ok		
res2_3_muOR_6QZH_0086.pdb	res2_3_muOR_6QZH_0086.pdb	-60.096	0.613998	0.993485	0.419314	2320.71	3	6.5	8	ok		
res2_3_muOR_6QZH_0186.pdb	res2_3_muOR_6QZH_0186.pdb	-61.1811	0.613998	0.993485	0.395698	2320.71	3	6.5	8	ok		
res2_3_muOR_6QZH_0261.pdb	res2_3_muOR_6QZH_0261.pdb	-56.5565	0.633637	1.16225	0.509292	2209.86	3	6.5	9	ok		
res2_3_muOR_6QZH_0619.pdb	res2_3_muOR_6QZH_0619.pdb	-66.6298	0.679575	0.943849	0.428946	2350.28	3	6.5	9	ok		
res2_3_muOR_6QZH_0783.pdb	res2_3_muOR_6QZH_0783.pdb	-60.096	0.613998	0.993485	0.54923	2320.71	3	6.5	8	ok		
res2_3_muOR_6QZH_0805.pdb	res2_3_muOR_6QZH_0805.pdb	-59.9934	0.612473	0.998357	0.513006	2314.29	3	6.5	8	ok		
res2_muOR_6QZH_0086.pdb	res2_muOR_6QZH_0086.pdb	-60.096	0.613998	0.993485	0.419314	2320.71	3	6.5	8	ok		
res2_muOR_6QZH_0096.pdb	res2_muOR_6QZH_0096.pdb	-56.9728	0.578119	1.19852	0.475099	2266.02	2	6.5	9	ok		
res2_muOR_6QZH_0170.pdb	res2_muOR_6QZH_0170.pdb	-62.6022	0.662905	0.941146	0.424183	2395.74	3	6.5	10	ok		
res2_muOR_6QZH_0177.pdb	res2_muOR_6QZH_0177.pdb	-58.9431	0.529343	1.2537	0.470442	2277.56	0	6.5	7	ok		
res2_muOR_6QZH_0185.pdb	res2_muOR_6QZH_0185.pdb	-53.9972	0.600117	1.01411	0.483751	2303.05	3	6.5	8	ok		
res2_muOR_6QZH_0186.pdb	res2_muOR_6QZH_0186.pdb	-61.1811	0.613998	0.993485	0.395698	2320.71	3	6.5	8	ok		
res2_muOR_6QZH_0241.pdb	res2_muOR_6QZH_0241.pdb	-57.4389	0.573513	1.20038	0.499425	2301.64	0	6.5	9	ok		
res2_muOR_6QZH_0261.pdb	res2_muOR_6QZH_0261.pdb	-56.5565	0.633637	1.16225	0.509292	2209.86	3	6.5	9	ok		
res2_muOR_6QZH_0279.pdb	res2_muOR_6QZH_0279.pdb	-60.9682	0.59825	0.952058	0.486704	2434.24	6	6.5	7	ok		
res2_muOR_6QZH_0305.pdb	res2_muOR_6QZH_0305.pdb	-61.6786	0.579142	0.964143	0.47224	2371.03	3	6.5	9	ok		
res2_muOR_6QZH_0350.pdb	res2_muOR_6QZH_0350.pdb	-57.199	0.541019	1.03968	0.489392	2357.87	1	6.5	8	ok		
res2_muOR_6QZH_0393.pdb	res2_muOR_6QZH_0393.pdb	-58.6278	0.569201	1.13957	0.427151	2302.42	1	6.5	9	ok		
res2_muOR_6QZH_0416.pdb	res2_muOR_6QZH_0416.pdb	-62.7855	0.570413	1.03235	0.433229	2328.1	2	6.5	9	ok		
res2_muOR_6QZH_0447.pdb	res2_muOR_6QZH_0447.pdb	-59.3717	0.545087	1.05992	0.39191	2400.26	1	6.5	8	ok		
res2_muOR_6QZH_0464.pdb	res2_muOR_6QZH_0464.pdb	-57.4452	0.596114	1.07685	0.576652	2333.81	3	6.5	9	ok		
res2_muOR_6QZH_0587.pdb	res2_muOR_6QZH_0587.pdb	-58.329	0.549603	1.07455	0.522114	2396.15	2	6.5	8	ok		
res2_muOR_6QZH_0610.pdb	res2_muOR_6QZH_0610.pdb	-57.2083	0.572697	1.16535	0.414174	2278.88	2	6.5	9	ok		
top_muOR_6QZH_0888.pdb	top_muOR_6QZH_0888.pdb	-56.8984	0.578048	1.1351	0.475059	2181.7	1	6.5	9	ok		
6QZH_muOR_6QZH_930_mut.pdb	6QZH_muOR_6QZH_930_mut.pdb							6.0	7	ok		no_rosetta_score_lines
Cluster_0_muOR_6QZH_0011.pdb	Cluster_0_muOR_6QZH_0011.pdb	-53.0904	0.609103	1.0286	0.427651	2315.87	3	6.0	7	ok		
Cluster_0_muOR_6QZH_0011_2.pdb	Cluster_0_muOR_6QZH_0011_2.pdb	-53.0904	0.609103	1.0286	0.427651	2315.87	3	6.0	7	ok		
Cluster_0_muOR_6QZH_0024.pdb	Cluster_0_muOR_6QZH_0024.pdb	-69.0909	0.620334	1.12896	0.429252	2286.6	2	6.0	9	ok		
Cluster_0_muOR_6QZH_0024_2.pdb	Cluster_0_muOR_6QZH_0024_2.pdb	-69.0909	0.620334	1.12896	0.429252	2286.6	2	6.0	9	ok		
Cluster_0_muOR_6QZH_0042.pdb	Cluster_0_muOR_6QZH_0042.pdb	-53.3462	0.578648	1.06288	0.488581	2219.08	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0042_2.pdb	Cluster_0_muOR_6QZH_0042_2.pdb	-53.3462	0.578648	1.06288	0.488581	2219.08	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0045.pdb	Cluster_0_muOR_6QZH_0045.pdb	-54.1604	0.553133	1.21533	0.478432	2270.28	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0045_2.pdb	Cluster_0_muOR_6QZH_0045_2.pdb	-54.1604	0.553133	1.21533	0.478432	2270.28	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0059.pdb	Cluster_0_muOR_6QZH_0059.pdb	-55.6668	0.553087	1.22829	0.504672	2207.28	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0059_2.pdb	Cluster_0_muOR_6QZH_0059_2.pdb	-55.6668	0.553087	1.22829	0.504672	2207.28	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0113.pdb	Cluster_0_muOR_6QZH_0113.pdb	-59.6448	0.561223	1.15286	0.484161	2362.22	4	6.0	10	ok		
Cluster_0_muOR_6QZH_0157.pdb	Cluster_0_muOR_6QZH_0157.pdb	-58.8768	0.567313	1.24581	0.479289	2279.14	0	6.0	9	ok		
Cluster_0_muOR_6QZH_0161.pdb	Cluster_0_muOR_6QZH_0161.pdb	-52.0068	0.55183	1.36875	0.381077	2227.49	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0161_2.pdb	Cluster_0_muOR_6QZH_0161_2.pdb	-52.0068	0.55183	1.36875	0.381077	2227.49	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0169.pdb	Cluster_0_muOR_6QZH_0169.pdb	-58.1129	0.601208	1.22735	0.530328	2301.79	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0169_2.pdb	Cluster_0_muOR_6QZH_0169_2.pdb	-58.1129	0.601208	1.22735	0.530328	2301.79	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0212.pdb	Cluster_0_muOR_6QZH_0212.pdb	-52.9082	0.584955	1.21127	0.449775	2225.31	3	6.0	8	ok		
Cluster_0_muOR_6QZH_0216.pdb	Cluster_0_muOR_6QZH_0216.pdb	-52.9796	0.596441	0.90096	0.515114	2369.07	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0216_2.pdb	Cluster_0_muOR_6QZH_0216_2.pdb	-52.9796	0.596441	0.90096	0.515114	2369.07	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0236.pdb	Cluster_0_muOR_6QZH_0236.pdb	-62.1022	0.556849	1.18207	0.450723	2275.62	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0244.pdb	Cluster_0_muOR_6QZH_0244.pdb	-53.5374	0.543466	1.04401	0.421313	2327.08	0	6.0	7	ok		
Cluster_0_muOR_6QZH_0251.pdb	Cluster_0_muOR_6QZH_0251.pdb	-55.6671	0.605487	1.27137	0.472975	2262.5	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0251_2.pdb	Cluster_0_muOR_6QZH_0251_2.pdb	-55.6671	0.605487	1.27137	0.472975	2262.5	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0254.pdb	Cluster_0_muOR_6QZH_0254.pdb	-56.0034	0.620641	0.957229	0.472889	2246.44	0	6.0	7	ok		
Cluster_0_muOR_6QZH_0254_2.pdb	Cluster_0_muOR_6QZH_0254_2.pdb	-56.0034	0.620641	0.957229	0.472889	2246.44	0	6.0	7	ok		
Cluster_0_muOR_6QZH_0257.pdb	Cluster_0_muOR_6QZH_0257.pdb	-58.5649	0.576562	1.04598	0.379965	2350.49	1	6.0	7	ok		
Cluster_0_muOR_6QZH_0257_2.pdb	Cluster_0_muOR_6QZH_0257_2.pdb	-58.5649	0.576562	1.04598	0.379965	2350.49	1	6.0	7	ok		
Cluster_0_muOR_6QZH_0276.pdb	Cluster_0_muOR_6QZH_0276.pdb	-57.0369	0.598404	1.23808	0.502663	2267.27	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0276_2.pdb	Cluster_0_muOR_6QZH_0276_2.pdb	-57.0369	0.598404	1.23808	0.502663	2267.27	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0281.pdb	Cluster_0_muOR_6QZH_0281.pdb	-63.2872	0.611854	1.11619	0.476473	2319.63	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0281_2.pdb	Cluster_0_muOR_6QZH_0281_2.pdb	-63.2872	0.611854	1.11619	0.476473	2319.63	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0281_3.pdb	Cluster_0_muOR_6QZH_0281_3.pdb	-63.2872	0.611854	1.11619	0.476473	2319.63	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0291.pdb	Cluster_0_muOR_6QZH_0291.pdb	-62.2656	0.574579	1.15624	0.439756	2278.37	1	6.0	7	ok		
Cluster_0_muOR_6QZH_0291_2.pdb	Cluster_0_muOR_6QZH_0291_2.pdb	-62.2656	0.574579	1.15624	0.439756	2278.37	1	6.0	7	ok		
Cluster_0_muOR_6QZH_0296.pdb	Cluster_0_muOR_6QZH_0296.pdb	-60.7424	0.580264	1.01353	0.429042	2364.69	1	6.0	6	ok		
Cluster_0_muOR_6QZH_0296_2.pdb	Cluster_0_muOR_6QZH_0296_2.pdb	-60.7424	0.580264	1.01353	0.429042	2364.69	1	6.0	6	ok		
Cluster_0_muOR_6QZH_0317.pdb	Cluster_0_muOR_6QZH_0317.pdb	-57.4279	0.611622	0.857921	0.561851	2347.32	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0317_2.pdb	Cluster_0_muOR_6QZH_0317_2.pdb	-57.4279	0.611622	0.857921	0.561851	2347.32	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0328.pdb	Cluster_0_muOR_6QZH_0328.pdb	-63.171	0.59325	1.09346	0.490952	2358.09	0	6.0	8	ok		
Cluster_0_muOR_6QZH_0328_2.pdb	Cluster_0_muOR_6QZH_0328_2.pdb	-63.171	0.59325	1.09346	0.490952	2358.09	0	6.0	8	ok		
Cluster_0_muOR_6QZH_0329.pdb	Cluster_0_muOR_6QZH_0329.pdb	-56.2239	0.544832	1.03698	0.520851	2359.13	4	6.0	7	ok		
Cluster_0_muOR_6QZH_0329_2.pdb	Cluster_0_muOR_6QZH_0329_2.pdb	-56.2239	0.544832	1.03698	0.520851	2359.13	4	6.0	7	ok		
Cluster_0_muOR_6QZH_0383.pdb	Cluster_0_muOR_6QZH_0383.pdb	-52.1094	0.627801	1.17595	0.444259	2240.31	1	6.0	6	ok		
Cluster_0_muOR_6QZH_0386.pdb	Cluster_0_muOR_6QZH_0386.pdb	-55.7958	0.567865	1.03319	0.474335	2364.28	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0394.pdb	Cluster_0_muOR_6QZH_0394.pdb	-59.9646	0.542649	1.12723	0.492896	2255.62	1	6.0	7	ok		
Cluster_0_muOR_6QZH_0440.pdb	Cluster_0_muOR_6QZH_0440.pdb	-51.8798	0.564553	1.47196	0.413713	2189.44	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0440_2.pdb	Cluster_0_muOR_6QZH_0440_2.pdb	-51.8798	0.564553	1.47196	0.413713	2189.44	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0454.pdb	Cluster_0_muOR_6QZH_0454.pdb	-56.6023	0.6073	1.37423	0.545529	2233.71	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0454_2.pdb	Cluster_0_muOR_6QZH_0454_2.pdb	-56.6023	0.6073	1.37423	0.545529	2233.71	2	6.0	7	ok		
Cluster_0_muOR_6QZH_0519.pdb	Cluster_0_muOR_6QZH_0519.pdb	-57.6086	0.559402	1.22435	0.458638	2336.63	3	6.0	8	ok		
Cluster_0_muOR_6QZH_0519_2.pdb	Cluster_0_muOR_6QZH_0519_2.pdb	-57.6086	0.559402	1.22435	0.458638	2336.63	3	6.0	8	ok		
Cluster_0_muOR_6QZH_0523.pdb	Cluster_0_muOR_6QZH_0523.pdb	-54.5219	0.516981	1.14109	0.460324	2352.32	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0525.pdb	Cluster_0_muOR_6QZH_0525.pdb	-60.5175	0.611953	0.935013	0.4086	2345.09	3	6.0	8	ok		
Cluster_0_muOR_6QZH_0525_2.pdb	Cluster_0_muOR_6QZH_0525_2.pdb	-60.5175	0.611953	0.935013	0.4086	2345.09	3	6.0	8	ok		
Cluster_0_muOR_6QZH_0528.pdb	Cluster_0_muOR_6QZH_0528.pdb	-60.0804	0.650494	1.02195	0.528547	2331.87	3	6.0	9	ok		
Cluster_0_muOR_6QZH_0528_2.pdb	Cluster_0_muOR_6QZH_0528_2.pdb	-60.0804	0.650494	1.02195	0.528547	2331.87	3	6.0	9	ok		
Cluster_0_muOR_6QZH_0577.pdb	Cluster_0_muOR_6QZH_0577.pdb	-52.7488	0.581432	1.19722	0.521968	2244.59	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0577_2.pdb	Cluster_0_muOR_6QZH_0577_2.pdb	-52.7488	0.581432	1.19722	0.521968	2244.59	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0585.pdb	Cluster_0_muOR_6QZH_0585.pdb	-61.9066	0.637316	0.806041	0.459146	2331.87	1	6.0	10	ok		
Cluster_0_muOR_6QZH_0585_2.pdb	Cluster_0_muOR_6QZH_0585_2.pdb	-61.9066	0.637316	0.806041	0.459146	2331.87	1	6.0	10	ok		
Cluster_0_muOR_6QZH_0595.pdb	Cluster_0_muOR_6QZH_0595.pdb	-50.8404	0.464871	1.22752	0.449267	2257.48	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0595_2.pdb	Cluster_0_muOR_6QZH_0595_2.pdb	-50.8404	0.464871	1.22752	0.449267	2257.48	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0615.pdb	Cluster_0_muOR_6QZH_0615.pdb	-47.0134	0.576643	1.23872	0.421278	2199.05	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0615_2.pdb	Cluster_0_muOR_6QZH_0615_2.pdb	-47.0134	0.576643	1.23872	0.421278	2199.05	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0624.pdb	Cluster_0_muOR_6QZH_0624.pdb	-61.6464	0.611017	0.954585	0.409725	2370.44	5	6.0	8	ok		
Cluster_0_muOR_6QZH_0624_2.pdb	Cluster_0_muOR_6QZH_0624_2.pdb	-61.6464	0.611017	0.954585	0.409725	2370.44	5	6.0	8	ok		
Cluster_0_muOR_6QZH_0630.pdb	Cluster_0_muOR_6QZH_0630.pdb	-54.0602	0.549841	1.02166	0.424405	2340.05	0	6.0	7	ok		
Cluster_0_muOR_6QZH_0636.pdb	Cluster_0_muOR_6QZH_0636.pdb	-62.7702	0.621107	1.0481	0.49822	2417.54	3	6.0	7	ok		
Cluster_0_muOR_6QZH_0650.pdb	Cluster_0_muOR_6QZH_0650.pdb	-65.4137	0.583413	1.1097	0.506282	2395.78	1	6.0	11	ok		
Cluster_0_muOR_6QZH_0665.pdb	Cluster_0_muOR_6QZH_0665.pdb	-56.6239	0.554638	1.24735	0.46174	2303.62	0	6.0	8	ok		
Cluster_0_muOR_6QZH_0674.pdb	Cluster_0_muOR_6QZH_0674.pdb	-61.0816	0.516132	1.26031	0.506927	2281.34	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0687.pdb	Cluster_0_muOR_6QZH_0687.pdb	-57.8801	0.58215	1.17473	0.540996	2251.9	1	6.0	9	ok		
Cluster_0_muOR_6QZH_0689.pdb	Cluster_0_muOR_6QZH_0689.pdb	-51.2501	0.542234	1.29288	0.425068	2236.93	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0693.pdb	Cluster_0_muOR_6QZH_0693.pdb	-54.9803	0.584391	1.15412	0.384668	2183.46	2	6.0	8	ok		
Cluster_0_muOR_6QZH_0715.pdb	Cluster_0_muOR_6QZH_0715.pdb	-48.5247	0.534239	1.32657	0.461455	2143.27	4	6.0	8	ok		
Cluster_0_muOR_6QZH_0718.pdb	Cluster_0_muOR_6QZH_0718.pdb	-53.6811	0.557731	1.14966	0.45887	2330.72	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0718_2.pdb	Cluster_0_muOR_6QZH_0718_2.pdb	-53.6811	0.557731	1.14966	0.45887	2330.72	1	6.0	8	ok		
Cluster_0_muOR_6QZH_0893.pdb	Cluster_0_muOR_6QZH_0893.pdb	-60.0471	0.668959	1.03029	0.529958	2284.78	4	6.0	8	ok		
