basename	pdb_path	finalscore	n_events	status	error
non_preferred_rotamer_muOR_6QZH_binder_renum_0203.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0203.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0209.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0209.pdb	6.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0214.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0214.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0216.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0216.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0220.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0220.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0227.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0227.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0236.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0236.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0244.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0244.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0254.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0254.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0257.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0257.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0266.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0266.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0274.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0274.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0282.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0282.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0283.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0283.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0293.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0293.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0296.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0296.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0301.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0301.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0317.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0317.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0318.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0318.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0322.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0322.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0328.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0328.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0329.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0329.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0361.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0361.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0383.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0383.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0384.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0384.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0386.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0386.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0396.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0396.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0404.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0404.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0434.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0434.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0438.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0438.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0454.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0454.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0467.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0467.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0485.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0485.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0486.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0486.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0519.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0519.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0525.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0525.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0528.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0528.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0540.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0540.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0559.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0559.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0585.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0585.pdb	6.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0600.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0600.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0602.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0602.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0615.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0615.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0626.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0626.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0630.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0630.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0635.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0635.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0636.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0636.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0647.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0647.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0650.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0650.pdb	6.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0665.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0665.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0675.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0675.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0687.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0687.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0715.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0715.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0741.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0741.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0750.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0750.pdb	6.0	10	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0754.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0754.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0770.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0770.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0778.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0778.pdb	6.0	6	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0817.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0817.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0835.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0835.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0838.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0838.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0858.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0858.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0878.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0878.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0887.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0887.pdb	6.0	11	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0896.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0896.pdb	6.0	9	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0898.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0898.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0920.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0920.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0922.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0922.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0928.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0928.pdb	6.0	8	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0932.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0932.pdb	6.0	7	ok	
non_preferred_rotamer_muOR_6QZH_binder_renum_0950.pdb	non_preferred_rotamer_muOR_6QZH_binder_renum_0950.pdb	6.0	9	ok	
representives_muOR_6QZH_0595.pdb	representives_muOR_6QZH_0595.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0002.pdb	res2_2_muOR_6QZH_0002.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0012.pdb	res2_2_muOR_6QZH_0012.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0029.pdb	res2_2_muOR_6QZH_0029.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0039.pdb	res2_2_muOR_6QZH_0039.pdb	6.0	6	ok	
res2_2_muOR_6QZH_0057.pdb	res2_2_muOR_6QZH_0057.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0084.pdb	res2_2_muOR_6QZH_0084.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0113.pdb	res2_2_muOR_6QZH_0113.pdb	6.0	10	ok	
res2_2_muOR_6QZH_0153.pdb	res2_2_muOR_6QZH_0153.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0156.pdb	res2_2_muOR_6QZH_0156.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0160.pdb	res2_2_muOR_6QZH_0160.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0197.pdb	res2_2_muOR_6QZH_0197.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0202.pdb	res2_2_muOR_6QZH_0202.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0203.pdb	res2_2_muOR_6QZH_0203.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0214.pdb	res2_2_muOR_6QZH_0214.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0220.pdb	res2_2_muOR_6QZH_0220.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0244.pdb	res2_2_muOR_6QZH_0244.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0266.pdb	res2_2_muOR_6QZH_0266.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0293.pdb	res2_2_muOR_6QZH_0293.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0295.pdb	res2_2_muOR_6QZH_0295.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0301.pdb	res2_2_muOR_6QZH_0301.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0318.pdb	res2_2_muOR_6QZH_0318.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0322.pdb	res2_2_muOR_6QZH_0322.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0326.pdb	res2_2_muOR_6QZH_0326.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0327.pdb	res2_2_muOR_6QZH_0327.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0396.pdb	res2_2_muOR_6QZH_0396.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0434.pdb	res2_2_muOR_6QZH_0434.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0441.pdb	res2_2_muOR_6QZH_0441.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0459.pdb	res2_2_muOR_6QZH_0459.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0467.pdb	res2_2_muOR_6QZH_0467.pdb	6.0	6	ok	
res2_2_muOR_6QZH_0477.pdb	res2_2_muOR_6QZH_0477.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0486.pdb	res2_2_muOR_6QZH_0486.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0545.pdb	res2_2_muOR_6QZH_0545.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0559.pdb	res2_2_muOR_6QZH_0559.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0600.pdb	res2_2_muOR_6QZH_0600.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0602.pdb	res2_2_muOR_6QZH_0602.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0605.pdb	res2_2_muOR_6QZH_0605.pdb	6.0	7	ok	
res2_2_muOR_6QZH_0675.pdb	res2_2_muOR_6QZH_0675.pdb	6.0	9	ok	
res2_2_muOR_6QZH_0689.pdb	res2_2_muOR_6QZH_0689.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0723.pdb	res2_2_muOR_6QZH_0723.pdb	6.0	8	ok	
res2_2_muOR_6QZH_0739.pdb	res2_2_muOR_6QZH_0739.pdb	6.0	6	ok	
res2_2_muOR_6QZH_0741.pdb	res2_2_muOR_6QZH_0741.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0002.pdb	res2_3_muOR_6QZH_0002.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0084.pdb	res2_3_muOR_6QZH_0084.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0153.pdb	res2_3_muOR_6QZH_0153.pdb	6.0	7	ok	
res2_3_muOR_6QZH_0156.pdb	res2_3_muOR_6QZH_0156.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0295.pdb	res2_3_muOR_6QZH_0295.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0326.pdb	res2_3_muOR_6QZH_0326.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0327.pdb	res2_3_muOR_6QZH_0327.pdb	6.0	9	ok	
res2_3_muOR_6QZH_0441.pdb	res2_3_muOR_6QZH_0441.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0459.pdb	res2_3_muOR_6QZH_0459.pdb	6.0	7	ok	
res2_3_muOR_6QZH_0477.pdb	res2_3_muOR_6QZH_0477.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0545.pdb	res2_3_muOR_6QZH_0545.pdb	6.0	7	ok	
res2_3_muOR_6QZH_0605.pdb	res2_3_muOR_6QZH_0605.pdb	6.0	7	ok	
res2_3_muOR_6QZH_0695.pdb	res2_3_muOR_6QZH_0695.pdb	6.0	8	ok	
res2_3_muOR_6QZH_0739.pdb	res2_3_muOR_6QZH_0739.pdb	6.0	6	ok	
res2_3_muOR_6QZH_0852.pdb	res2_3_muOR_6QZH_0852.pdb	6.0	7	ok	
res2_3_muOR_6QZH_0872.pdb	res2_3_muOR_6QZH_0872.pdb	6.0	8	ok	
res2_muOR_6QZH_0002.pdb	res2_muOR_6QZH_0002.pdb	6.0	8	ok	
res2_muOR_6QZH_0012.pdb	res2_muOR_6QZH_0012.pdb	6.0	8	ok	
res2_muOR_6QZH_0029.pdb	res2_muOR_6QZH_0029.pdb	6.0	9	ok	
res2_muOR_6QZH_0039.pdb	res2_muOR_6QZH_0039.pdb	6.0	6	ok	
res2_muOR_6QZH_0057.pdb	res2_muOR_6QZH_0057.pdb	6.0	8	ok	
res2_muOR_6QZH_0084.pdb	res2_muOR_6QZH_0084.pdb	6.0	8	ok	
res2_muOR_6QZH_0113.pdb	res2_muOR_6QZH_0113.pdb	6.0	10	ok	
res2_muOR_6QZH_0153.pdb	res2_muOR_6QZH_0153.pdb	6.0	7	ok	
res2_muOR_6QZH_0156.pdb	res2_muOR_6QZH_0156.pdb	6.0	8	ok	
res2_muOR_6QZH_0160.pdb	res2_muOR_6QZH_0160.pdb	6.0	7	ok	
res2_muOR_6QZH_0197.pdb	res2_muOR_6QZH_0197.pdb	6.0	9	ok	
res2_muOR_6QZH_0202.pdb	res2_muOR_6QZH_0202.pdb	6.0	9	ok	
res2_muOR_6QZH_0203.pdb	res2_muOR_6QZH_0203.pdb	6.0	8	ok	
res2_muOR_6QZH_0214.pdb	res2_muOR_6QZH_0214.pdb	6.0	8	ok	
res2_muOR_6QZH_0220.pdb	res2_muOR_6QZH_0220.pdb	6.0	7	ok	
res2_muOR_6QZH_0266.pdb	res2_muOR_6QZH_0266.pdb	6.0	8	ok	
res2_muOR_6QZH_0293.pdb	res2_muOR_6QZH_0293.pdb	6.0	9	ok	
res2_muOR_6QZH_0301.pdb	res2_muOR_6QZH_0301.pdb	6.0	8	ok	
res2_muOR_6QZH_0318.pdb	res2_muOR_6QZH_0318.pdb	6.0	7	ok	
res2_muOR_6QZH_0322.pdb	res2_muOR_6QZH_0322.pdb	6.0	9	ok	
res2_muOR_6QZH_0326.pdb	res2_muOR_6QZH_0326.pdb	6.0	8	ok	
res2_muOR_6QZH_0327.pdb	res2_muOR_6QZH_0327.pdb	6.0	9	ok	
res2_muOR_6QZH_0396.pdb	res2_muOR_6QZH_0396.pdb	6.0	8	ok	
res2_muOR_6QZH_0434.pdb	res2_muOR_6QZH_0434.pdb	6.0	8	ok	
res2_muOR_6QZH_0441.pdb	res2_muOR_6QZH_0441.pdb	6.0	8	ok	
res2_muOR_6QZH_0459.pdb	res2_muOR_6QZH_0459.pdb	6.0	7	ok	
res2_muOR_6QZH_0467.pdb	res2_muOR_6QZH_0467.pdb	6.0	6	ok	
res2_muOR_6QZH_0477.pdb	res2_muOR_6QZH_0477.pdb	6.0	8	ok	
res2_muOR_6QZH_0486.pdb	res2_muOR_6QZH_0486.pdb	6.0	8	ok	
res2_muOR_6QZH_0545.pdb	res2_muOR_6QZH_0545.pdb	6.0	7	ok	
res2_muOR_6QZH_0559.pdb	res2_muOR_6QZH_0559.pdb	6.0	8	ok	
res2_muOR_6QZH_0600.pdb	res2_muOR_6QZH_0600.pdb	6.0	7	ok	
res2_muOR_6QZH_0602.pdb	res2_muOR_6QZH_0602.pdb	6.0	9	ok	
res2_muOR_6QZH_0605.pdb	res2_muOR_6QZH_0605.pdb	6.0	7	ok	
top_muOR_6QZH_0595.pdb	top_muOR_6QZH_0595.pdb	6.0	8	ok	
top_muOR_6QZH_0718.pdb	top_muOR_6QZH_0718.pdb	6.0	8	ok	
Cluster_0_muOR_6QZH_0007.pdb	Cluster_0_muOR_6QZH_0007.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0007_2.pdb	Cluster_0_muOR_6QZH_0007_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0017.pdb	Cluster_0_muOR_6QZH_0017.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0017_2.pdb	Cluster_0_muOR_6QZH_0017_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0038.pdb	Cluster_0_muOR_6QZH_0038.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0051.pdb	Cluster_0_muOR_6QZH_0051.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0051_2.pdb	Cluster_0_muOR_6QZH_0051_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0063.pdb	Cluster_0_muOR_6QZH_0063.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0063_2.pdb	Cluster_0_muOR_6QZH_0063_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0066.pdb	Cluster_0_muOR_6QZH_0066.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0066_2.pdb	Cluster_0_muOR_6QZH_0066_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0078.pdb	Cluster_0_muOR_6QZH_0078.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0078_2.pdb	Cluster_0_muOR_6QZH_0078_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0095.pdb	Cluster_0_muOR_6QZH_0095.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0095_2.pdb	Cluster_0_muOR_6QZH_0095_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0097.pdb	Cluster_0_muOR_6QZH_0097.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0097_2.pdb	Cluster_0_muOR_6QZH_0097_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0105.pdb	Cluster_0_muOR_6QZH_0105.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0105_2.pdb	Cluster_0_muOR_6QZH_0105_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0108.pdb	Cluster_0_muOR_6QZH_0108.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0108_2.pdb	Cluster_0_muOR_6QZH_0108_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0114.pdb	Cluster_0_muOR_6QZH_0114.pdb	5.5	10	ok	
Cluster_0_muOR_6QZH_0114_2.pdb	Cluster_0_muOR_6QZH_0114_2.pdb	5.5	10	ok	
Cluster_0_muOR_6QZH_0115.pdb	Cluster_0_muOR_6QZH_0115.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0115_2.pdb	Cluster_0_muOR_6QZH_0115_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0164.pdb	Cluster_0_muOR_6QZH_0164.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0164_2.pdb	Cluster_0_muOR_6QZH_0164_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0171.pdb	Cluster_0_muOR_6QZH_0171.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0171_2.pdb	Cluster_0_muOR_6QZH_0171_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0219.pdb	Cluster_0_muOR_6QZH_0219.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0219_2.pdb	Cluster_0_muOR_6QZH_0219_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0247.pdb	Cluster_0_muOR_6QZH_0247.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0247_2.pdb	Cluster_0_muOR_6QZH_0247_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0263.pdb	Cluster_0_muOR_6QZH_0263.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0263_2.pdb	Cluster_0_muOR_6QZH_0263_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0264.pdb	Cluster_0_muOR_6QZH_0264.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0264_2.pdb	Cluster_0_muOR_6QZH_0264_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0299.pdb	Cluster_0_muOR_6QZH_0299.pdb	5.5	11	ok	
Cluster_0_muOR_6QZH_0299_2.pdb	Cluster_0_muOR_6QZH_0299_2.pdb	5.5	11	ok	
Cluster_0_muOR_6QZH_0299_3.pdb	Cluster_0_muOR_6QZH_0299_3.pdb	5.5	11	ok	
Cluster_0_muOR_6QZH_0367.pdb	Cluster_0_muOR_6QZH_0367.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0374.pdb	Cluster_0_muOR_6QZH_0374.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0374_2.pdb	Cluster_0_muOR_6QZH_0374_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0379.pdb	Cluster_0_muOR_6QZH_0379.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0437.pdb	Cluster_0_muOR_6QZH_0437.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0437_2.pdb	Cluster_0_muOR_6QZH_0437_2.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0489.pdb	Cluster_0_muOR_6QZH_0489.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0489_2.pdb	Cluster_0_muOR_6QZH_0489_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0573.pdb	Cluster_0_muOR_6QZH_0573.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0573_2.pdb	Cluster_0_muOR_6QZH_0573_2.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0592.pdb	Cluster_0_muOR_6QZH_0592.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0592_2.pdb	Cluster_0_muOR_6QZH_0592_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0598.pdb	Cluster_0_muOR_6QZH_0598.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0598_2.pdb	Cluster_0_muOR_6QZH_0598_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0616.pdb	Cluster_0_muOR_6QZH_0616.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0649.pdb	Cluster_0_muOR_6QZH_0649.pdb	5.5	6	ok	
Cluster_0_muOR_6QZH_0672.pdb	Cluster_0_muOR_6QZH_0672.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0680.pdb	Cluster_0_muOR_6QZH_0680.pdb	5.5	9	ok	
Cluster_0_muOR_6QZH_0685.pdb	Cluster_0_muOR_6QZH_0685.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0685_2.pdb	Cluster_0_muOR_6QZH_0685_2.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0690.pdb	Cluster_0_muOR_6QZH_0690.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0711.pdb	Cluster_0_muOR_6QZH_0711.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0724.pdb	Cluster_0_muOR_6QZH_0724.pdb	5.5	8	ok	
Cluster_0_muOR_6QZH_0727.pdb	Cluster_0_muOR_6QZH_0727.pdb	5.5	7	ok	
Cluster_0_muOR_6QZH_0843.pdb	Cluster_0_muOR_6QZH_0843.pdb	5.5	8	ok	
Cluster_1_muOR_6QZH_0008.pdb	Cluster_1_muOR_6QZH_0008.pdb	5.5	8	ok	
